movieId,userId,score,title,genres
4848,97973,3.7735431,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
8914,97973,3.766045,Primer (2004),Drama|Sci-Fi
55040,97973,3.7570775,Bitter Rice (Riso amaro) (1949),Drama
8772,97973,3.7570775,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
908,97973,3.7425244,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
4993,98335,4.8590975,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
6818,98335,4.810381,Come and See (Idi i smotri) (1985),Drama|War
904,98335,4.8041735,Rear Window (1954),Mystery|Thriller
293,98335,4.7871385,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
8957,98335,4.7243233,Saw (2004),Horror|Mystery|Thriller
55269,98335,4.7184887,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
4454,98335,4.6679206,More (1998),Animation|Drama|Sci-Fi|IMAX
1281,98335,4.664668,"Great Dictator, The (1940)",Comedy|Drama|War
6643,98335,4.6439695,Tokyo Story (Tôkyô monogatari) (1953),Drama
65642,98335,4.634033,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
122914,98467,4.946214,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
750,98467,4.8565297,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1219,98467,4.8303156,Psycho (1960),Crime|Horror
7560,98467,4.823271,Fail-Safe (1964),Drama|Thriller|War
908,98467,4.708113,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
72037,98467,4.654331,Darkness/Light/Darkness (Tma/Svetlo/Tma) (1989),Animation|Comedy|Fantasy
6985,98467,4.6394806,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
2360,98467,4.6359744,"Celebration, The (Festen) (1998)",Drama
55269,98467,4.5918865,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
1307,98467,4.5817614,When Harry Met Sally... (1989),Comedy|Romance
6818,98506,5.0002575,Come and See (Idi i smotri) (1985),Drama|War
2959,98506,4.6618547,Fight Club (1999),Action|Crime|Drama|Thriller
6281,98506,4.3750696,Phone Booth (2002),Drama|Thriller
55040,98506,4.3532066,Bitter Rice (Riso amaro) (1949),Drama
8772,98506,4.3532066,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
6016,98506,4.241751,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
115149,98506,4.2408633,John Wick (2014),Action|Thriller
8957,98506,4.1700625,Saw (2004),Horror|Mystery|Thriller
2858,98506,4.116064,American Beauty (1999),Drama|Romance
7132,98506,4.109104,"Night at the Opera, A (1935)",Comedy|Musical|Romance
6818,98875,5.4539046,Come and See (Idi i smotri) (1985),Drama|War
1193,98875,4.9499025,One Flew Over the Cuckoo's Nest (1975),Drama
4956,98875,4.630238,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller
4848,98875,4.6280036,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
7132,98875,4.625768,"Night at the Opera, A (1935)",Comedy|Musical|Romance
115122,98875,4.5625978,What We Do in the Shadows (2014),Comedy|Horror
140737,98875,4.5600185,The Lost Room (2006),Action|Fantasy|Mystery
2959,98875,4.5417776,Fight Club (1999),Action|Crime|Drama|Thriller
140174,98875,4.5164413,Room (2015),Drama
158238,98875,4.5142813,The Nice Guys (2016),Crime|Mystery|Thriller
115122,99384,4.648924,What We Do in the Shadows (2014),Comedy|Horror
8602,99384,4.643381,Shadows (1959),Drama
431,99384,4.4861097,Carlito's Way (1993),Crime|Drama
130970,99384,4.474521,George Carlin: Life Is Worth Losing (2005),Comedy
2959,99384,4.468018,Fight Club (1999),Action|Crime|Drama|Thriller
2920,99384,4.4642143,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
1131,99384,4.4599524,Jean de Florette (1986),Drama|Mystery
181525,99384,4.452437,Das Himmler Projekt (2000),Documentary
151621,99384,4.452437,Looking for Grace (2015),Drama
142414,99384,4.452437,Dusty and Sweets McGee (1971),Crime|Drama
1223,100343,5.0498953,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
8957,100343,5.0253963,Saw (2004),Horror|Mystery|Thriller
6643,100343,4.93937,Tokyo Story (Tôkyô monogatari) (1953),Drama
8914,100343,4.9216695,Primer (2004),Drama|Sci-Fi
111235,100343,4.803301,Jodorowsky's Dune (2013),Documentary|Sci-Fi
904,100343,4.8014297,Rear Window (1954),Mystery|Thriller
6985,100343,4.774825,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
3471,100343,4.753538,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
3196,100343,4.746403,Stalag 17 (1953),Drama|War
4993,100343,4.732177,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
904,100568,4.387513,Rear Window (1954),Mystery|Thriller
1080,100568,4.210448,Monty Python's Life of Brian (1979),Comedy
3545,100568,4.1448073,Cabaret (1972),Drama|Musical
8602,100568,4.131214,Shadows (1959),Drama
134130,100568,4.09171,The Martian (2015),Adventure|Drama|Sci-Fi
2959,100568,4.0722427,Fight Club (1999),Action|Crime|Drama|Thriller
6818,100568,4.0108204,Come and See (Idi i smotri) (1985),Drama|War
161,100568,3.9966877,Crimson Tide (1995),Drama|Thriller|War
6281,100568,3.9944181,Phone Booth (2002),Drama|Thriller
7139,100568,3.9755318,In America (2002),Drama|Romance
4454,100666,4.833412,More (1998),Animation|Drama|Sci-Fi|IMAX
3088,100666,4.7772117,Harvey (1950),Comedy|Fantasy
8602,100666,4.7272735,Shadows (1959),Drama
720,100666,4.6913567,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
115122,100666,4.658321,What We Do in the Shadows (2014),Comedy|Horror
26699,100666,4.6090355,Close-Up (Nema-ye Nazdik) (1990),Drama
1997,100666,4.6064196,"Exorcist, The (1973)",Horror|Mystery
3034,100666,4.603026,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
108190,100666,4.5445266,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
3910,100666,4.53747,Dancer in the Dark (2000),Drama|Musical
8957,100769,5.384895,Saw (2004),Horror|Mystery|Thriller
6643,100769,5.2624707,Tokyo Story (Tôkyô monogatari) (1953),Drama
6818,100769,5.223317,Come and See (Idi i smotri) (1985),Drama|War
122914,100769,5.210808,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
3551,100769,5.01338,Marathon Man (1976),Crime|Drama|Thriller
2959,100769,4.9870586,Fight Club (1999),Action|Crime|Drama|Thriller
8914,100769,4.985155,Primer (2004),Drama|Sci-Fi
55040,100769,4.963334,Bitter Rice (Riso amaro) (1949),Drama
8772,100769,4.963334,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
4710,100769,4.958537,"Shootist, The (1976)",Drama|Western
6879,101055,3.6223516,Runaway Jury (2003),Drama|Thriller
6967,101055,3.6017797,Dead of Night (1945),Horror|Mystery
2396,101055,3.4880419,Shakespeare in Love (1998),Comedy|Drama|Romance
51086,101055,3.472058,"Number 23, The (2007)",Drama|Mystery|Thriller
143385,101055,3.4457858,Bridge of Spies (2015),Drama|Thriller
36529,101055,3.4151433,Lord of War (2005),Action|Crime|Drama|Thriller|War
55406,101055,3.401823,Civic Duty (2006),Drama|Thriller
101525,101055,3.3920736,"Place Beyond the Pines, The (2012)",Crime|Drama
86000,101055,3.3412483,Boy (2010),Comedy|Drama
26989,101055,3.3234363,Dance with the Devil (Perdita Durango) (1997),Action|Crime|Drama|Romance
6818,101460,4.446364,Come and See (Idi i smotri) (1985),Drama|War
140769,101460,4.402995,Puella Magi Madoka Magica the Movie Part I: Beginnings (2012),Action|Animation|Horror|Mystery
1281,101460,4.3576455,"Great Dictator, The (1940)",Comedy|Drama|War
6027,101460,4.344983,Dogfight (1991),Drama|Romance
4956,101460,4.3113155,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller
7459,101460,4.262799,Carandiru (2003),Crime|Drama
1408,101460,4.2521143,"Last of the Mohicans, The (1992)",Action|Romance|War|Western
65642,101460,4.217666,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
589,101460,4.215311,Terminator 2: Judgment Day (1991),Action|Sci-Fi
904,101460,4.1691837,Rear Window (1954),Mystery|Thriller
122914,101466,3.7659798,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
8602,101466,3.669897,Shadows (1959),Drama
431,101466,3.6073723,Carlito's Way (1993),Crime|Drama
1307,101466,3.5819023,When Harry Met Sally... (1989),Comedy|Romance
33779,101466,3.5669136,Eddie Izzard: Dress to Kill (1999),Comedy
2959,101466,3.5589907,Fight Club (1999),Action|Crime|Drama|Thriller
898,101466,3.5559793,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
181525,101466,3.5373213,Das Himmler Projekt (2000),Documentary
151621,101466,3.5373213,Looking for Grace (2015),Drama
142414,101466,3.5373213,Dusty and Sweets McGee (1971),Crime|Drama
1208,101654,4.4605756,Apocalypse Now (1979),Action|Drama|War
6985,101654,4.3144336,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
2313,101654,4.295083,"Elephant Man, The (1980)",Drama
1183,101654,4.289381,"English Patient, The (1996)",Drama|Romance|War
50641,101654,4.2642264,House (Hausu) (1977),Comedy|Fantasy|Horror
908,101654,4.185153,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
2571,101654,4.12363,"Matrix, The (1999)",Action|Sci-Fi|Thriller
912,101654,4.122849,Casablanca (1942),Drama|Romance
122914,101654,4.114651,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
2360,101654,4.111528,"Celebration, The (Festen) (1998)",Drama
2348,101803,4.543411,Sid and Nancy (1986),Drama
130394,101803,4.5009575,The Mascot (1934),Animation
6985,101803,4.4838595,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
1193,101803,4.4455705,One Flew Over the Cuckoo's Nest (1975),Drama
30749,101803,4.431412,Hotel Rwanda (2004),Drama|War
2712,101803,4.3551645,Eyes Wide Shut (1999),Drama|Mystery|Thriller
6818,101803,4.339547,Come and See (Idi i smotri) (1985),Drama|War
1244,101803,4.337049,Manhattan (1979),Comedy|Drama|Romance
8949,101803,4.3346887,Sideways (2004),Comedy|Drama|Romance
911,101803,4.3295064,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
79607,102089,4.424036,"Millions Game, The (Das Millionenspiel)",Action|Drama|Sci-Fi|Thriller
3788,102089,4.1389956,Blow-Up (Blowup) (1966),Drama|Mystery
6331,102089,3.9770775,Spellbound (2002),Documentary
940,102089,3.9324768,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
4777,102089,3.8737235,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi
2985,102089,3.8624659,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
6027,102089,3.854782,Dogfight (1991),Drama|Romance
2351,102089,3.8516378,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama
1136,102089,3.844025,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
25963,102089,3.8431365,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama
6818,102135,4.706334,Come and See (Idi i smotri) (1985),Drama|War
1193,102135,4.6317782,One Flew Over the Cuckoo's Nest (1975),Drama
115122,102135,4.468263,What We Do in the Shadows (2014),Comedy|Horror
3551,102135,4.3963046,Marathon Man (1976),Crime|Drama|Thriller
8602,102135,4.376849,Shadows (1959),Drama
55269,102135,4.3293805,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
263007,102135,4.304731,Spider-Man: No Way Home (2021),Action|Adventure|Fantasy|Sci-Fi
2959,102135,4.301768,Fight Club (1999),Action|Crime|Drama|Thriller
7587,102135,4.2951493,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller
904,102135,4.2850156,Rear Window (1954),Mystery|Thriller
1200,102168,4.6251297,Aliens (1986),Action|Adventure|Horror|Sci-Fi
6985,102168,4.514128,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
25741,102168,4.3496466,"Phantom Carriage, The (Körkarlen) (1921)",Drama
3310,102168,4.343604,"Kid, The (1921)",Comedy|Drama
4710,102168,4.3292246,"Shootist, The (1976)",Drama|Western
115122,102168,4.3251967,What We Do in the Shadows (2014),Comedy|Horror
904,102168,4.3040686,Rear Window (1954),Mystery|Thriller
8602,102168,4.2456255,Shadows (1959),Drama
2920,102168,4.2346683,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
1223,102168,4.231406,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
115122,102232,5.0886917,What We Do in the Shadows (2014),Comedy|Horror
166964,102232,4.8951817,Street of Crocodiles (1986),Animation
1193,102232,4.7063546,One Flew Over the Cuckoo's Nest (1975),Drama
56548,102232,4.557483,All Passion Spent (1986),Drama
2173,102232,4.557483,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi
356,102232,4.512095,Forrest Gump (1994),Comedy|Drama|Romance|War
190,102232,4.388844,Safe (1995),Thriller
6365,102232,4.380914,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
3462,102232,4.37549,Modern Times (1936),Comedy|Drama|Romance
85179,102232,4.369156,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi
1148,103013,4.319587,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
904,103013,4.2170362,Rear Window (1954),Mystery|Thriller
65261,103013,4.21301,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy
140174,103013,4.1962094,Room (2015),Drama
2303,103013,4.1248884,Nashville (1975),Drama|Musical
6818,103013,4.1170325,Come and See (Idi i smotri) (1985),Drama|War
1209,103013,4.110326,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western
4848,103013,4.106943,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
3088,103013,4.094025,Harvey (1950),Comedy|Fantasy
60950,103013,4.0911107,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance
8957,103593,4.9440966,Saw (2004),Horror|Mystery|Thriller
4993,103593,4.791205,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
6643,103593,4.7511578,Tokyo Story (Tôkyô monogatari) (1953),Drama
122914,103593,4.746621,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
55269,103593,4.724011,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
293,103593,4.6897044,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
1223,103593,4.6561294,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
904,103593,4.621661,Rear Window (1954),Mystery|Thriller
930,103593,4.6206293,Notorious (1946),Film-Noir|Romance|Thriller
8914,103593,4.5976863,Primer (2004),Drama|Sci-Fi
270526,103925,4.992733,The Lost City (2022),Action|Adventure|Comedy|Romance
241294,103925,4.992733,Made You Look: A True Story About Fake Art (2020),Documentary
185975,103925,4.992733,Fast Color (2018),Drama|Sci-Fi|Thriller
161584,103925,4.992733,Southside With You (2016),Drama|Romance
156706,103925,4.992733,The Trust (2016),Crime|Thriller
134851,103925,4.992733,5 Flights Up (2014),Drama
105601,103925,4.992733,Calling Dr. Death (1943),Mystery
6344,103925,4.992733,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance
4966,103925,4.992733,"Incredible Shrinking Man, The (1957)",Sci-Fi|Thriller
966,103925,4.992733,A Walk in the Sun (1945),Drama|War
6818,104544,5.1141787,Come and See (Idi i smotri) (1985),Drama|War
4956,104544,4.8030825,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller
55269,104544,4.77192,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
1193,104544,4.7425394,One Flew Over the Cuckoo's Nest (1975),Drama
8914,104544,4.7393646,Primer (2004),Drama|Sci-Fi
8957,104544,4.7034087,Saw (2004),Horror|Mystery|Thriller
6643,104544,4.653604,Tokyo Story (Tôkyô monogatari) (1953),Drama
187541,104544,4.613289,Incredibles 2 (2018),Action|Adventure|Animation|Children
159849,104544,4.5735683,Bo Burnham: Make Happy (2016),Comedy
4710,104544,4.545067,"Shootist, The (1976)",Drama|Western
6818,105475,5.0537443,Come and See (Idi i smotri) (1985),Drama|War
1193,105475,4.764907,One Flew Over the Cuckoo's Nest (1975),Drama
6281,105475,4.5356092,Phone Booth (2002),Drama|Thriller
6643,105475,4.504324,Tokyo Story (Tôkyô monogatari) (1953),Drama
4710,105475,4.503951,"Shootist, The (1976)",Drama|Western
72037,105475,4.4429274,Darkness/Light/Darkness (Tma/Svetlo/Tma) (1989),Animation|Comedy|Fantasy
1084,105475,4.418129,Bonnie and Clyde (1967),Crime|Drama
50641,105475,4.410412,House (Hausu) (1977),Comedy|Fantasy|Horror
55040,105475,4.3510246,Bitter Rice (Riso amaro) (1949),Drama
8772,105475,4.3510246,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
6818,105559,4.692293,Come and See (Idi i smotri) (1985),Drama|War
1193,105559,4.203067,One Flew Over the Cuckoo's Nest (1975),Drama
1281,105559,4.1634526,"Great Dictator, The (1940)",Comedy|Drama|War
904,105559,4.032476,Rear Window (1954),Mystery|Thriller
3551,105559,4.023126,Marathon Man (1976),Crime|Drama|Thriller
8957,105559,3.9313583,Saw (2004),Horror|Mystery|Thriller
8636,105559,3.916426,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
4710,105559,3.8918982,"Shootist, The (1976)",Drama|Western
4956,105559,3.8909433,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller
6281,105559,3.8854551,Phone Booth (2002),Drama|Thriller
1218,105670,4.4708447,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller
2360,105670,4.3700547,"Celebration, The (Festen) (1998)",Drama
2348,105670,4.3686905,Sid and Nancy (1986),Drama
1913,105670,4.359401,Picnic at Hanging Rock (1975),Drama|Mystery
1193,105670,4.342839,One Flew Over the Cuckoo's Nest (1975),Drama
115122,105670,4.3238564,What We Do in the Shadows (2014),Comedy|Horror
208627,105670,4.318039,Hitsville: The Making of Motown (2019),Documentary
7132,105670,4.3054667,"Night at the Opera, A (1935)",Comedy|Musical|Romance
211408,105670,4.26498,Beloved Clara (2008),Drama
187329,105670,4.26498,Ballet Mécanique (1924),(no genres listed)
6818,105746,5.6815634,Come and See (Idi i smotri) (1985),Drama|War
8957,105746,5.5246377,Saw (2004),Horror|Mystery|Thriller
6643,105746,5.382705,Tokyo Story (Tôkyô monogatari) (1953),Drama
293,105746,5.3361917,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
541,105746,5.2988024,Blade Runner (1982),Action|Sci-Fi|Thriller
3468,105746,5.2853556,"Hustler, The (1961)",Drama
1,105746,5.2418494,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
1183,105746,5.2298603,"English Patient, The (1996)",Drama|Romance|War
1193,105746,5.2219405,One Flew Over the Cuckoo's Nest (1975),Drama
65642,105746,5.2208796,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
8957,105979,5.1864057,Saw (2004),Horror|Mystery|Thriller
6818,105979,5.089548,Come and See (Idi i smotri) (1985),Drama|War
2959,105979,4.999193,Fight Club (1999),Action|Crime|Drama|Thriller
122914,105979,4.9626007,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
904,105979,4.952281,Rear Window (1954),Mystery|Thriller
8602,105979,4.948085,Shadows (1959),Drama
1206,105979,4.891921,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
8670,105979,4.875108,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller
72037,105979,4.859628,Darkness/Light/Darkness (Tma/Svetlo/Tma) (1989),Animation|Comedy|Fantasy
6281,105979,4.857919,Phone Booth (2002),Drama|Thriller
71973,106031,4.946359,Outsiders (Ceddo) (1977),Drama
1189,106031,4.8118443,"Thin Blue Line, The (1988)",Documentary
6818,106031,4.6828938,Come and See (Idi i smotri) (1985),Drama|War
2858,106031,4.5069838,American Beauty (1999),Drama|Romance
6016,106031,4.4549613,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
1299,106031,4.42079,"Killing Fields, The (1984)",Drama|War
3310,106031,4.417966,"Kid, The (1921)",Comedy|Drama
904,106031,4.4046063,Rear Window (1954),Mystery|Thriller
2959,106031,4.402421,Fight Club (1999),Action|Crime|Drama|Thriller
4710,106031,4.3486314,"Shootist, The (1976)",Drama|Western
67508,106077,4.683748,"Baader Meinhof Komplex, Der (2008)",Action|Crime|Drama|Thriller
904,106077,4.536152,Rear Window (1954),Mystery|Thriller
3088,106077,4.531423,Harvey (1950),Comedy|Fantasy
202439,106077,4.4632616,Parasite (2019),Comedy|Drama
1148,106077,4.44503,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
181525,106077,4.3817105,Das Himmler Projekt (2000),Documentary
151621,106077,4.3817105,Looking for Grace (2015),Drama
142414,106077,4.3817105,Dusty and Sweets McGee (1971),Crime|Drama
88957,106077,4.3817105,"Young One, The (1960)",Drama
26151,106077,4.3817105,Au Hasard Balthazar (1966),Crime|Drama
65642,106322,4.780994,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
1209,106322,4.7611628,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western
1193,106322,4.6146984,One Flew Over the Cuckoo's Nest (1975),Drama
6818,106322,4.6043706,Come and See (Idi i smotri) (1985),Drama|War
122914,106322,4.559437,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
55269,106322,4.3939204,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
33779,106322,4.393628,Eddie Izzard: Dress to Kill (1999),Comedy
8636,106322,4.390743,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
25777,106322,4.365792,Monkey Business (1931),Comedy
1245,106322,4.32483,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
234599,106357,4.9739594,Ari Eldjárn: Pardon My Icelandic (2020),Comedy
1223,106357,4.837589,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
161,106357,4.8041134,Crimson Tide (1995),Drama|Thriller|War
59784,106357,4.7240677,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
6985,106357,4.526721,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
8957,106357,4.50813,Saw (2004),Horror|Mystery|Thriller
4993,106357,4.50762,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
111235,106357,4.495637,Jodorowsky's Dune (2013),Documentary|Sci-Fi
5036,106357,4.493128,California Suite (1978),Comedy
1470,106357,4.4849954,Rhyme & Reason (1997),Documentary
3545,107315,5.153105,Cabaret (1972),Drama|Musical
6818,107315,5.0359044,Come and See (Idi i smotri) (1985),Drama|War
8602,107315,4.980598,Shadows (1959),Drama
32853,107315,4.9619284,"Sorrow and the Pity, The (Le chagrin et la pitié) (1969)",Documentary|War
4454,107315,4.9502144,More (1998),Animation|Drama|Sci-Fi|IMAX
26699,107315,4.9474087,Close-Up (Nema-ye Nazdik) (1990),Drama
1961,107315,4.9333854,Rain Man (1988),Drama
202439,107315,4.890903,Parasite (2019),Comedy|Drama
3088,107315,4.868603,Harvey (1950),Comedy|Fantasy
65261,107315,4.805531,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy
55269,107377,5.033933,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
6818,107377,4.774817,Come and See (Idi i smotri) (1985),Drama|War
7082,107377,4.733323,That Touch of Mink (1962),Comedy|Romance
1193,107377,4.679533,One Flew Over the Cuckoo's Nest (1975),Drama
930,107377,4.677098,Notorious (1946),Film-Noir|Romance|Thriller
3703,107377,4.577416,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
47446,107377,4.5768576,"Moustache, La (2005)",Drama|Mystery|Thriller
2959,107377,4.4670186,Fight Club (1999),Action|Crime|Drama|Thriller
1183,107377,4.4294367,"English Patient, The (1996)",Drama|Romance|War
8957,107377,4.4232287,Saw (2004),Horror|Mystery|Thriller
2268,107510,4.8212013,"Few Good Men, A (1992)",Crime|Drama|Thriller
166964,107510,4.2716637,Street of Crocodiles (1986),Animation
30745,107510,4.1542554,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery
25,107510,3.9713542,Leaving Las Vegas (1995),Drama|Romance
2792,107510,3.7885306,Airplane II: The Sequel (1982),Comedy
30749,107510,3.7807472,Hotel Rwanda (2004),Drama|War
108188,107510,3.774884,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX
7924,107510,3.7388299,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller
6920,107510,3.7388299,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller
5258,107510,3.7388299,George Washington (2000),Drama
140769,107567,4.4844728,Puella Magi Madoka Magica the Movie Part I: Beginnings (2012),Action|Animation|Horror|Mystery
6818,107567,4.4649177,Come and See (Idi i smotri) (1985),Drama|War
115122,107567,4.429286,What We Do in the Shadows (2014),Comedy|Horror
1148,107567,4.3450317,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
4848,107567,4.3050284,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
1193,107567,4.291175,One Flew Over the Cuckoo's Nest (1975),Drama
202439,107567,4.2746425,Parasite (2019),Comedy|Drama
4454,107567,4.2739744,More (1998),Animation|Drama|Sci-Fi|IMAX
6027,107567,4.2405095,Dogfight (1991),Drama|Romance
4710,107567,4.231298,"Shootist, The (1976)",Drama|Western
1193,107923,4.4760594,One Flew Over the Cuckoo's Nest (1975),Drama
6818,107923,4.4713244,Come and See (Idi i smotri) (1985),Drama|War
293,107923,4.4351897,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
55269,107923,4.414239,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
930,107923,4.3215947,Notorious (1946),Film-Noir|Romance|Thriller
1221,107923,4.303729,"Godfather: Part II, The (1974)",Crime|Drama
904,107923,4.2986774,Rear Window (1954),Mystery|Thriller
1281,107923,4.288187,"Great Dictator, The (1940)",Comedy|Drama|War
912,107923,4.283219,Casablanca (1942),Drama|Romance
2930,107923,4.2665043,Return with Honor (1998),Documentary
55269,108145,4.0771317,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
930,108145,3.7644148,Notorious (1946),Film-Noir|Romance|Thriller
1219,108145,3.7523177,Psycho (1960),Crime|Horror
8636,108145,3.7243373,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
25777,108145,3.6915646,Monkey Business (1931),Comedy
47446,108145,3.5870085,"Moustache, La (2005)",Drama|Mystery|Thriller
8957,108145,3.545329,Saw (2004),Horror|Mystery|Thriller
955,108145,3.5246353,Bringing Up Baby (1938),Comedy|Romance
1183,108145,3.5231285,"English Patient, The (1996)",Drama|Romance|War
